premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
mammal,hippopotamus,yes,0.7174865007400513,high,mammals,hippos
vehicle,rabbit,no,0.6446444392204285,high,vehicles,rabbits
kitchen equipment,honey,no,0.41800087690353394,low,kitchen equipment,honey
outerwear,snowsuit,yes,0.6932240724563599,high,outerwear,snowsuits
office supply,rearview mirror,no,0.5686514973640442,low,office supplies,rearview mirrors
clothing,headdress,yes,0.7242956161499023,high,clothing,headdresses
condiment,pesto,yes,0.6682101488113403,high,condiments,pesto
food,spring roll,yes,0.5449166297912598,low,food,spring rolls
food,test tube,no,0.46996891498565674,low,food,test tubes
protective clothing,lab coat,yes,0.6396468281745911,high,protective clothing,lab coats
mammal,cockroach,no,0.6586563587188721,high,mammals,cockroaches
accessory,shawl,yes,0.6466546058654785,low,accessories,shawls
animal,dynamite,no,0.44837892055511475,low,animals,dynamites
electronic device,cd player,yes,0.5994495749473572,high,electronic devices,cd players
food,freezer,no,0.6043609976768494,high,food,freezers
mammal,chihuahua,yes,0.5420593023300171,low,mammals,chihuahuas
food,cordon bleu,yes,0.5194015502929688,low,food,cordon bleu sandwiches
tool,bottle opener,yes,0.5458228588104248,low,tools,bottle openers
accessory,bow,yes,0.6514763832092285,high,accessories,bow
food,pasta,yes,0.7790476083755493,high,food,pasta
food,spam,yes,0.5840662717819214,high,food,spam
food,kaleidoscope,no,0.6335706114768982,high,food,kaleidoscopes
electronic device,cash machine,yes,0.5992499589920044,high,electronic devices,cash machines
vehicle,cornbread,no,0.4396994113922119,low,vehicles,cornbread
tool,puppy,no,0.4171435236930847,low,tools,puppies
vehicle,go-kart,yes,0.6644577980041504,high,vehicles,go-karts
insect,catfish,no,0.6442049741744995,high,insects,catfish
livestock,sheep,yes,0.687667727470398,high,livestocks,sheeps
mammal,rearview mirror,no,0.42574256658554077,low,mammals,rearview mirrors
animal,cantaloupe,no,0.6900005340576172,high,animals,cantaloupes
animal,orchid,no,0.627015233039856,high,animals,orchids
school supply,inkwell,yes,0.8417272567749023,high,school supplies,inkwells
vehicle,ship,yes,0.6758564710617065,high,vehicles,ships
mammal,mouse,yes,0.7062119245529175,high,mammals,mice
furniture,cantaloupe,no,0.6803638935089111,high,furniture,cantaloupes
animal,bassoon,no,0.45426225662231445,low,animals,bassoons
food,bassoon,no,0.39828580617904663,low,food,bassoons
tool,light switch,yes,0.5502253770828247,low,tools,light switches
food,orange,yes,0.5312861800193787,low,food,oranges
school supply,ink,yes,0.8066744208335876,high,school supplies,ink
furniture,step stool,yes,0.5871716737747192,low,furniture,step stools
electronic device,honey,no,0.3852330446243286,low,electronic devices,honey
food,highlighter,no,0.6988580226898193,high,food,highlighters
animal,bumper,no,0.6547576189041138,high,animals,bumpers
school supply,envelope,no,0.8939875364303589,high,school supplies,envelopes
tool,file,yes,0.5676336288452148,low,tools,files
container,string cheese,no,0.45908480882644653,low,containers,string cheese
food,scoop,no,0.4726296365261078,low,food,scoops
animal,whale,yes,0.7376998662948608,high,animals,whales
home decor,sheep,no,0.37856239080429077,low,home decor,sheeps
kitchen tool,strainer,yes,0.5818557143211365,low,kitchen tools,strainers
animal,clam,yes,0.6733003854751587,high,animals,clams
food,bunkbed,no,0.4814987778663635,low,food,bunkbeds
food,puppy,no,0.4377587139606476,low,food,puppies
sea animal,jellyfish,yes,0.7128317356109619,low,sea animals,jellyfish
animal,lemonade,no,0.4707835912704468,low,animals,lemonades
food,swab,no,0.6368004679679871,high,food,swabs
bird,duckling,yes,0.5864740610122681,low,birds,ducklings
food,breakfast,yes,0.7311103343963623,high,food,breakfasts
plant,bamboo,yes,0.6097488403320312,low,plants,bamboos
animal,lingerie,no,0.4834599494934082,low,animals,lingerie
vehicle,cruise ship,yes,0.5278651118278503,low,vehicles,cruise ships
container,suitcase,yes,0.6590484976768494,high,containers,suitcases
vegetable,jalapeno,yes,0.6656760573387146,low,vegetables,jalapenoes
tool,crayfish,no,0.5970380306243896,high,tools,crayfish
food,pocket watch,no,0.48061060905456543,low,food,pocket watches
food,wheelbarrow,no,0.6072596311569214,high,food,wheelbarrows
food,sugar cube,yes,0.6205149292945862,high,food,sugar cubes
vehicle,rickshaw,yes,0.5872306823730469,low,vehicles,rickshaws
food,cardinal,no,0.5008984804153442,low,food,cardinals
tool,glasses,no,0.6033832430839539,high,tools,glasses
home decor,scallop,no,0.591141939163208,high,home decor,scallops
food,biscuit,yes,0.6094534397125244,high,food,biscuits
tool,birthday cake,no,0.4489558935165405,low,tools,birthday cakes
toiletry,floss,yes,0.6083852052688599,high,toiletries,flosses
food,bok choy,yes,0.5511454343795776,low,food,bok choys
toy,beachball,yes,0.6361472010612488,low,toys,beachballs
food,belt buckle,no,0.47496888041496277,low,food,belt buckles
animal,monkey,yes,0.6581161022186279,high,animals,monkeys
animal,banana,no,0.4794295132160187,low,animals,bananas
electronic device,dustpan,no,0.6600822806358337,high,electronic devices,dustpans
food,ballot box,no,0.5006006360054016,low,food,ballot boxes
home decor,tube top,no,0.6366180181503296,high,home decor,tube tops
food,hamburger,yes,0.5873293876647949,high,food,hamburgers
jewelry,bracelet,yes,0.6897388696670532,high,jewelry,bracelets
container,tube top,no,0.7385608553886414,high,containers,tube tops
food,butter,yes,0.5879917144775391,high,food,butter
office supply,zebra,no,0.528780460357666,low,office supplies,zebras
clothing,pantyhose,yes,0.6785138249397278,low,clothing,pantyhoses
kitchen tool,honey,no,0.41676685214042664,low,kitchen tools,honey
mammal,chair,no,0.42617470026016235,low,mammals,chairs
food,maple syrup,yes,0.4767477810382843,low,food,maple syrup
tool,lock,yes,0.5555621981620789,low,tools,locks
animal,dolphin,yes,0.642233669757843,high,animals,dolphins
clothing,trident,no,0.45806190371513367,low,clothing,tridents
sea animal,seal,yes,0.7595303654670715,high,sea animals,seals
auto part,steering wheel,yes,0.5778049230575562,low,auto parts,steering wheels
home decor,crystal ball,yes,0.4216008186340332,low,home decor,crystal balls
accessory,glove,yes,0.6556235551834106,high,accessories,gloves
bird,dynamite,no,0.42542868852615356,low,birds,dynamites
weapon,cleaver,yes,0.621863067150116,low,weapons,cleavers
drink,champagne,yes,0.6515499353408813,low,drinks,champagne
animal,meerkat,yes,0.6593815088272095,high,animals,meerkats
food,knob,no,0.4708017408847809,low,food,knobs
tool,shears,yes,0.779275119304657,high,tools,shears
fruit,tomato,yes,0.6605820655822754,low,fruits,tomatoes
plant,elephant,no,0.4463941156864166,low,plants,elephants
animal,skunk,yes,0.6485516428947449,high,animals,skunks
food,gumball,yes,0.5205263495445251,low,food,gumballs
breakfast,elephant,no,0.5237044095993042,low,breakfasts,elephants
vehicle,banana split,no,0.44279375672340393,low,vehicles,banana splits
food,sheep,no,0.4809119701385498,low,food,sheeps
accessory,bassoon,no,0.4388687014579773,low,accessories,bassoons
candy,caramel,yes,0.9484497308731079,high,candy,caramels
breakfast,maple syrup,yes,0.6671422123908997,low,breakfasts,maple syrup
toiletry,lipstick,yes,0.5407301187515259,low,toiletries,lipsticks
seafood,fruitcake,no,0.6273501515388489,high,seafood,fruitcakes
bird,stool,no,0.4245308041572571,low,birds,stools
food,lightbulb,no,0.5949519872665405,high,food,lightbulbs
electronic device,electric chair,yes,0.5596747994422913,low,electronic devices,electric chairs
food,granola,yes,0.5522606372833252,low,food,granola
container,bowl,yes,0.6922773122787476,high,containers,bowls
kitchen tool,timer,yes,0.5727280378341675,low,kitchen tools,timers
clothing,toga,yes,0.6930654048919678,high,clothing,togas
vehicle,whipped cream,no,0.4380832314491272,low,vehicles,whipped cream
seafood,chair,no,0.3434140086174011,low,seafood,chairs
mammal,slug,no,0.7329308986663818,high,mammals,slugs
water vehicle,gondola,yes,0.7501778602600098,high,water vehicles,gondolas
electronic device,grinder,no,0.6082087159156799,high,electronic devices,grinders
animal,kangaroo,yes,0.6073533892631531,low,animals,kangaroos
container,eel,no,0.6539669036865234,high,containers,eels
home decor,peanut butter,no,0.39842572808265686,low,home decor,peanut butter
candy,fruitcake,no,0.7392226457595825,high,candy,fruitcakes
tool,chariot,no,0.6207897663116455,high,tools,chariots
footwear,stretcher,no,0.7669161558151245,high,footwear,stretchers
animal,shrimp,yes,0.6466138958930969,high,animals,shrimps
furniture,envelope,no,0.7089436054229736,high,furniture,envelopes
musical instrument,rabbit,no,0.691348671913147,high,musical instruments,rabbits
food,wrap,yes,0.5429394245147705,low,food,wrap
weapon,duckling,no,0.41139256954193115,low,weapons,ducklings
home decor,frame,yes,0.4835842251777649,low,home decor,frames
seafood,jellyfish,yes,0.5320374369621277,low,seafood,jellyfish
animal,lizard,yes,0.6695801615715027,high,animals,lizards
clothing,footrest,no,0.7406542301177979,high,clothing,footrests
accessory,tie,yes,0.642181396484375,low,accessories,ties
tool,toast,no,0.4479823708534241,low,tools,toast
mammal,cat,yes,0.676093339920044,high,mammals,cats
home decor,keg,no,0.38953644037246704,low,home decor,kegs
tool,toaster,no,0.6322146058082581,high,tools,toasters
clothing,bowtie,yes,0.6065341234207153,low,clothing,bowties
weapon,knife,yes,0.6510416269302368,high,weapons,knives
fastener,pin,yes,0.7451609373092651,high,fasteners,pins
breakfast,oatmeal,yes,0.8249515295028687,high,breakfasts,oatmeal
food,carrot,yes,0.5470807552337646,low,food,carrots
tool,gear,yes,0.5726798176765442,low,tools,gears
electronic device,calf,no,0.4112274646759033,low,electronic devices,calves
electronic device,juicer,yes,0.5560450553894043,low,electronic devices,juicers
vehicle,seaplane,yes,0.555883526802063,low,vehicles,seaplanes
garden tool,lawnmower,yes,0.7833840250968933,high,garden tools,lawnmowers
mammal,leopard,yes,0.6632838249206543,high,mammals,leopards
toiletry,latch,no,0.687333345413208,high,toiletries,latches
container,apple,no,0.47965455055236816,low,containers,apples
dessert,cake,yes,0.7227532863616943,high,desserts,cakes
vehicle,jeep,yes,0.6979770660400391,high,vehicles,jeeps
vehicle,gondola,yes,0.6355935335159302,high,vehicles,gondolas
electronic device,dryer,yes,0.5495015978813171,low,electronic devices,dryers
vegetable,scallion,yes,0.9148131012916565,high,vegetables,scallions
weapon,bat,yes,0.5821555256843567,low,weapons,bats
tool,eggbeater,yes,0.5427811741828918,low,tools,eggbeaters
container,dresser,yes,0.5666781663894653,low,containers,dressers
furniture,backscratcher,no,0.6997096538543701,high,furniture,backscratchers
outerwear,mirror,no,0.39255744218826294,low,outerwear,mirrors
container,drum,no,0.6531976461410522,high,containers,drums
food,centerpiece,no,0.6360704302787781,high,food,centerpieces
toiletry,toothpick,yes,0.5796340703964233,low,toiletries,toothpicks
electronic device,defibrillator,yes,0.5475380420684814,low,electronic devices,defibrillators
plant,creme brulee,no,0.4392571747303009,low,plants,creme brulee
school supply,mirror,no,0.5683273077011108,low,school supplies,mirrors
tool,green beans,no,0.45014944672584534,low,tools,green beans
food,cake mix,yes,0.5630621910095215,low,food,cake mixes
vegetable,cauliflower,yes,0.7587293386459351,high,vegetables,cauliflowers
animal,squash,no,0.6723812222480774,high,animals,squash
mammal,t-shirt,no,0.4389644265174866,low,mammals,t-shirts
vehicle,station wagon,yes,0.6336339712142944,high,vehicles,station wagons
plant,bush,yes,0.6922306418418884,high,plants,bushes
food,computer,no,0.5969441533088684,high,food,computers
kitchen tool,fly,no,0.44829660654067993,low,kitchen tools,flies
musical instrument,jelly bean,no,0.44487738609313965,low,musical instruments,jelly beans
food,cuckoo clock,no,0.49594029784202576,low,food,cuckoo clocks
container,catfish,no,0.6542966961860657,high,containers,catfish
food,almond,yes,0.6212480068206787,high,food,almonds
weapon,crossbow,yes,0.6104457378387451,low,weapons,crossbows
animal,strawberry,no,0.4677819013595581,low,animals,strawberries
food,backscratcher,no,0.6946724653244019,high,food,backscratchers
animal,scallion,no,0.6532600522041321,high,animals,scallions
weapon,rooster,no,0.41878196597099304,low,weapons,roosters
vegetable,artichoke,yes,0.9287276268005371,high,vegetables,artichokes
food,poppy,yes,0.47263142466545105,low,food,poppies
food,fishbowl,no,0.6170831322669983,high,food,fishbowls
animal,oyster,yes,0.5610018372535706,low,animals,oysters
outerwear,banana,no,0.40663981437683105,low,outerwear,bananas
breakfast,chair,no,0.5499358177185059,low,breakfasts,chairs
accessory,mitten,yes,0.6241307258605957,low,accessories,mittens
bird,beaver,no,0.6886441111564636,high,birds,beavers
food,camcorder,no,0.5048972368240356,low,food,camcorders
seafood,belt buckle,no,0.3652114272117615,low,seafood,belt buckles
bird,t-shirt,no,0.4354655146598816,low,birds,t-shirts
food,chopsticks,no,0.6176916360855103,high,food,chopsticks
vehicle,hovercraft,yes,0.6106985807418823,low,vehicles,hovercrafts
animal,ant,yes,0.6628888845443726,high,animals,ants
clothing,vest,yes,0.7684418559074402,high,clothing,vests
tool,backscratcher,yes,0.6907368302345276,high,tools,backscratchers
fastener,safety pin,yes,0.6319806575775146,low,fasteners,safety pins
toiletry,perfume,yes,0.5665922164916992,low,toiletries,perfumes
breakfast,pancake,yes,0.8644909262657166,high,breakfasts,pancakes
plant,bull,no,0.44413310289382935,low,plants,bulls
furniture,bookshelf,yes,0.624093770980835,high,furniture,bookshelves
food,briefcase,no,0.5023865699768066,low,food,briefcases
food,pretzel,yes,0.6090844869613647,high,food,pretzels
bird,vulture,yes,0.6524428129196167,low,birds,vultures
dessert,muffin,yes,0.7503334879875183,high,desserts,muffins
fastener,velcro,yes,0.6420473456382751,low,fasteners,velcros
container,triangle,no,0.6501035690307617,high,containers,triangles
food,marshmallow,yes,0.5883573889732361,high,food,marshmallows
clothing,toast,no,0.49788281321525574,low,clothing,toast
tool,grater,yes,0.540148138999939,low,tools,graters
tool,fork,yes,0.606194257736206,high,tools,forks
food,caramel,yes,0.6270148754119873,high,food,caramels
food,popsicle,yes,0.6075848937034607,high,food,popsicles
seafood,knob,no,0.3673619031906128,low,seafood,knobs
mammal,beaver,yes,0.7903088331222534,high,mammals,beavers
container,purse,yes,0.704155683517456,high,containers,purses
home decor,duckling,no,0.35183531045913696,low,home decor,ducklings
kitchen tool,noodle,no,0.7173945903778076,high,kitchen tools,noodles
electronic device,latch,no,0.6578425765037537,high,electronic devices,latches
mammal,butterfly,no,0.6704903841018677,high,mammals,butterflies
mammal,pocket watch,no,0.44405490159988403,low,mammals,pocket watches
tool,razor,yes,0.5754750967025757,low,tools,razors
vegetable,stool,no,0.470853716135025,low,vegetables,stools
vegetable,corn,yes,0.695452094078064,low,vegetables,corn
tool,cantaloupe,no,0.6096739768981934,high,tools,cantaloupes
outerwear,apron,yes,0.6090328097343445,low,outerwear,aprons
fruit,rack,no,0.42026084661483765,low,fruits,racks
auto part,latch,no,0.7006986141204834,high,auto parts,latches
